browsing_time_sec,num_books_bought
601.4314462134937,7
547.9238263802378,8
445.1798756924299,14
541.911843978557,12
562.2249038010528,8
506.6010461308779,8
518.0721018473663,9
516.9173333460795,5
395.7092070538356,15
490.65652015748003,12
488.05435790079855,11
571.5077818279939,15
516.6863931780937,8
485.11945189416525,5
495.4937629504494,10
551.1692790813701,4
490.77076683773424,12
465.09022334541953,11
486.21489035395666,5
547.0348071911341,11
524.8082452798968,16
502.2133986674557,19
509.5769649722415,8
472.0128763202259,10
490.3025299778673,11
466.83478391127414,11
485.26103578501284,10
567.3089131813313,9
446.1064094311405,8
465.56411667885425,5
437.2850568532124,10
426.45456214062006,7
490.66140429023545,9
469.1195409099607,12
588.0844465396096,9
485.85767269111034,11
564.4698431715012,4
548.4003237470317,16
489.5522922387993,4
605.5067791042811,10
513.4266993232404,11
575.6504633001995,7
569.8298445790632,9
520.7323992552391,12
537.5565423902925,4
531.2035707559738,7
442.7869284304146,13
502.8645177226508,9
553.7123616972331,14
576.3093158680831,7
463.9680164084025,11
526.441565090651,9
507.5435106638767,10
494.1062967709202,9
517.8001314612513,13
510.89987053330685,14
527.0703784436295,14
572.0858380475026,9
539.206379543235,10
515.5295629436351,8
593.231252841154,8
555.4964797940168,8
495.38007806983256,9
439.14397988235476,8
450.60846595397675,9
546.6616224157817,12
468.48437603735096,6
449.5972261444026,7
462.09573366564,7
465.630784395465,10
542.5323833891125,6
492.1628962108862,9
431.3812699850297,15
501.55224488811785,9
511.1133066224121,11
476.0331569279574,7
557.794254209635,6
478.95305571538574,9
555.4168843318575,9
529.8391389837489,11
546.3302754022203,13
445.07245795968026,10
504.9155096119051,12
497.35859977126154,15
428.89967375462334,10
555.2530364901455,9
459.1299551546325,13
469.52160855820085,7
449.33420822011374,16
535.0593163035187,9
423.70351406137024,14
530.8937400232284,7
552.225699312173,9
526.858921381288,9
535.6314241923214,6
537.9773234789021,6
452.5287836637118,8
571.7367489832172,9
476.9961872933251,3
496.6806191205014,9
483.36813408245206,7
524.5771060438655,15
473.0981378431289,7
503.3457862118684,7
438.23280914269975,13
558.2332604250786,13
533.5370472975102,6
485.3870119049115,9
476.5425484987095,8
532.2314123158849,13
464.6353309682019,8
506.2682657882585,11
558.0699393715703,9
459.4371440431404,10
518.4300414560101,7
515.7862633467746,5
495.13315906686586,14
474.81052079480315,12
560.7398528447193,11
470.1215682116517,11
409.398054943519,8
532.0266795815517,7
439.9348325116083,7
534.5940572427544,12
566.7451623921722,4
531.4874939199337,11
553.5705650943746,8
601.0024553464823,16
548.3380231304474,10
516.5286696312718,5
581.6974091761824,9
587.7387772423292,6
588.4385891629711,11
475.39282424019984,10
432.2990820750798,5
472.34039082825564,9
535.1820807896588,12
507.9579472666053,10
489.67595074115764,12
528.0240699402468,17
426.45974591633666,7
507.05846493457705,11
555.9228822423938,8
527.4657822279114,10
534.5904910916864,6
579.8686394976257,11
496.69283575631664,9
467.3454169324832,13
559.4757521332521,9
558.5560315516964,11
527.9145837377898,5
491.9814499708776,9
500.06898255039926,9
436.16135239344567,5
555.6473265103601,5
553.8825654764572,10
434.4158624766608,13
543.3816041953067,8
520.2050827504504,12
448.9012944804602,8
439.69998994637655,11
518.6746634700861,11
480.1147943046541,12
590.9974425274835,14
547.6299197324453,12
523.6846568366113,7
526.1539502001198,8
566.5433590183584,11
542.3259045863668,7
524.9883219248011,18
450.9869411851245,10
653.0973482703109,10
444.84086213458835,3
484.37286314499175,11
417.2635861795001,7
526.9399079384631,13
507.55552186424035,10
538.263821918238,7
413.0467184447783,13
555.6452833690466,12
459.6282299265193,11
492.5497400318067,7
546.5785634340532,10
513.063334206595,15
516.5971278333432,8
539.9589409952699,8
521.4395319969362,9
482.9446048725641,9
491.67654358823853,16
510.59393393259114,6
455.22219532268326,19
549.8004329694335,4
514.4326965403742,10
503.7388133960984,9
559.6248279515736,9
493.9943178394315,14
490.87895014237915,9
475.7685617998018,9
517.1533504462967,16
515.4225054165757,17
466.68578997450464,10
491.11530114433,11
467.01988657403837,8
464.75657730922546,9
413.50510841365764,12
488.4544873159222,4
414.8893366959994,11
476.85921568302444,13
469.3652677061196,15
552.5947528632802,8
449.2532596845179,6
461.94068075927623,11
